,id,name,created_at,area,employer,experience,employment,schedule,description,responsibility,requirement,key_skills,salary_from,salary_to
433,34683258,IOS разработчик,2019-11-21T14:20:31+0300,Москва,Мирафокс,От 1 года до 3 лет,Полная занятость,Удаленная работа,"<p>Компания <strong>Mirafox</strong> приглашает к себе в команду <strong>iOS разработчика.</strong></p> <p>Предстоит работать над развитием фриланс биржи нового поколения <strong>Kwork </strong>(сегодня до 50 000 уников в сутки, 60+ удаленных сотрудников).</p> <p>Kwork является лидером по трафику в рунете среди фриланс ресурсов. Мы создаем крутой сервис и планируем дальнейших рост Kwork в ближайшие 2 года минимум в два раза по доходу и посещаемости. Так как сейчас мы активно работаем над мобильным приложением, ваша роль в развитии Kwork будет одной из определяющих.</p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Разработка мобильного приложения под iOS.</p> </li> <li> <p>Удаленная работа по комфортному графику в команде с использованием Agile.</p> </li> </ul> <p><strong>Какие технологии используются в работе?</strong></p> <ul> <li> <p>Разработка приложения ведется на Objective-C/Swift.</p> </li> <li> <p>В проекте используется CoreData для локального хранения данных.</p> </li> <li> <p>MVC, MVVM, VIPER. Внедряем Unit/UI тесты.</p> </li> <li> <p>В качестве сервиса для постановки и реализации задач (тикетов) используется Jira.</p> </li> <li> <p>В качестве системы контроля версий используем bitbucket. Используется основа Scrum-методологии и спринты.</p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Уверенная работа с чужим кодом, знание Objective-C/Swift.</p> </li> <li> <p>Умение работать с git.</p> </li> <li> <p>Успешный опыт реализации Unit/UI тестов.</p> </li> <li> <p>Ответственность, желание работать и совершенствовать свои навыки.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>Вас ожидают интересные задачи, работа над популярными проектами компании Mirafox с десятками тысяч пользователей.</p> </li> <li> <p>Удаленная работа в команде по комфортному для Вас графику (min 30 рабочих часов в неделю).</p> </li> <li> <p>Оплата: 1100 руб./час, выплаты каждые 2 недели. По результатам работы возможно повышение ставки.</p> </li> <li> <p>Работаем с помощью Time Tracking программы.</p> </li> </ul> <p><strong>Mirafox limited</strong> - это интернет-компания со штаб-квартирой в Гонконге. Mirafox делает ставку на удаленных сотрудников, и сегодня в компании работает более 150 профессионалов из разных стран мира.</p> <p>Начиная с 2008 года Mirafox запустил десятки сервисов, часть из которых занимают лидирующие позиции в своих нишах. Суммарно 10 млн посетителей ежемесячно пользуются сервисами компании.</p> <p>В связи с активным развитием проектов штат разработчиков увеличивается.</p> <p>Присоединяйся, если хочешь разрабатывать интересные проекты и решать непростые задачи!</p> <p><strong>ВНИМАНИЕ! </strong>На начальном этапе мы направляем соискателям небольшую анкету, чтобы лучше познакомиться с вашим опытом iOS разработчика.</p>","Разработка приложения ведется на Objective-C/Swift. В проекте используется CoreData для локального хранения данных. MVC, MVVM, VIPER. ","Уверенная работа с чужим кодом, знание Objective-C/Swift. Умение работать с git. Успешный опыт реализации Unit/UI тестов. ","['Objective-C', 'Git', 'Agile Project Management', 'Atlassian Jira', 'MVC', 'iOS', 'мобильные приложения']",170000.0,200000.0
434,34530919,PHP-программист,2019-11-24T13:45:27+0300,Москва,Westwing.ru,От 1 года до 3 лет,Полная занятость,Полный день,"<p> </p> <p>Наша команда любит сложные задачи, но ещё больше она любит хорошую архитектуру, тесты и документацию. А ещё мы не только помним про технический долг, но и выделяем время на его погашения в мире и согласии с бизнес-заказчиками.</p> <p><strong>Обязанности:</strong></p> <ul> <li>разработка и поддержка внутренней системы интеграции</li> <li>выделение необходимого функционала в микросервисы</li> <li>соблюдение требований и подходов команды к написанию кода</li> <li>исправление ошибок и тестирование</li> <li>сопровождение кода документацией</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>опыт командной работы в коммерческих проектах, а это означает, что нужно уметь работать по gitflow, участвовать в процессах Scrum, покрывать код тестами и отвечать за качество своего кода</li> <li>способность самостоятельно принимать решения, искать нужную информацию, анализировать вводные</li> <li>опыт работы с любым из современных PHP-фреймворков (например, Yii, Symfony, Laravel)</li> <li>KISS, DRY, YAGNI, SOLID и прочие акронимы должны быть не только в резюме, но и в коде :)</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>«белая» заработная плата, оформление по ТК РФ</li> <li>ДМС</li> <li>работа в удобном современном офисе в 5-ти минутах ходьбы от м. Нагатинская, бц &quot;Варшавская Плаза&quot;</li> <li>график работы 5/2 с 9.00 до 18.00 (выходные суббота, воскресенье)</li> </ul> <p> </p>",Разработка и поддержка внутренней системы интеграции. Выделение необходимого функционала в микросервисы. Соблюдение требований и подходов команды к написанию кода. ,"Опыт командной работы в коммерческих проектах, а это означает, что нужно уметь работать по gitflow, участвовать в процессах Scrum, покрывать...",[],,
435,34310700,Ведущий front-end разработчик Vue Js,2019-11-24T16:30:47+0300,Москва,НБА,От 3 до 6 лет,Полная занятость,Полный день,"<p><strong>Обязанности</strong></p> <p>Ищем ведущего front-end разработчика в команду front-end. Разрабатываем WEB решения для бэттинга (cтавки на спортивные игровые события) + обширный ассортимент админок и дашбордов.</p> <p><strong>Задачи:</strong></p> <ul> <li>Разработка WEB решений для продукта b2c, b2b, админки, дашборды</li> <li>Интеграция с back-end</li> </ul> <p><strong>Что нужно знать и уметь:</strong></p> <ul> <li>Vue Js, React Js, JavaScript</li> <li>Git, gitflow</li> <li>Rest Api</li> <li>Typescript</li> <li> <p>Кросс-браузерность</p> </li> <li> <p>Адаптивность страниц</p> </li> <li> <p>Умение разбираться с чужим кодом, код-ревью</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Динамичный проект</li> <li>Дружная, молодая команда</li> <li>График 5/2</li> <li>Высокий уровень зарплат по результатам собеседования</li> <li>Современное рабочее место</li> <li>Офис в центре Москвы в шаговой доступности от метро Бауманская</li> <li>Возможность быстрого получения профессионального опыта</li> </ul>","Разработка WEB решений для продукта b2c, b2b, админки, дашборды. Интеграция с back-end.","Vue Js, React Js, JavaScript. Git, gitflow. Rest Api. Typescript. Кросс-браузерность. Адаптивность страниц. Умение разбираться с чужим кодом, код...","['Vue/Vuex', 'Type Script', 'npm', 'Управление командой', 'CI/CD', 'React/Redux']",120000.0,220000.0
436,34446299,Ведущий PHP-программист/ Senior PHP Developer (Core),2019-11-24T16:30:18+0300,Москва,B2B-Center,От 3 до 6 лет,Полная занятость,Гибкий график,"<p>B2B-Center - ведущая интернет-площадка для корпоративных закупок и продаж​, одна из крупнейших интернет-компаний России (по оценке Forbes Russia, входит в ТОП-20 самых дорогих компаний Рунета).</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Разработка, совершенствование и оптимизация производительности ядра системы B2B-Center;</li> <li>Внедрение инструментов разработки, совершенствование серверной архитектуры и архитектуры кода;</li> <li>Разработка систем информационной безопасности;</li> <li>Настройка мониторингов, разработка метрик и инструментов наблюдения за работой системы.</li> </ul> <p> </p> <p><strong>Что нам нужно:</strong></p> <ul> <li>Знание PHP;</li> <li>Опыт работы с MySQL, оптимизации запросов;</li> <li>Опыт применения nosql хранилищ данных, систем кэширования;</li> <li>Базовые навыки администрирования Linux, Nginx, php-fpm;</li> <li>Опыт работы с GIT, vagrant, composer;</li> <li>Понимание принципов информационной безопасности, балансирования нагрузки, защиты от кибератак;</li> <li>Плюсом будет опыт работы с Ansible, docker, sphinx.</li> </ul> <p> </p> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Интересную работу в команде разработки ядра площадки b2b-center: безопасность, производительность, мониторинги, аудит кода, инструменты для автоматизации процессов разработки и прочий devops - это все про нас;</li> <li>Отсутствие бюрократии и бессмысленных процессов;</li> <li>Возможность расширять свой инструментарий и применять новые средства разработки и подходы в масштабе большой компании;</li> <li>Достойная, полностью «белая» оплата труда;</li> <li>Гибкий график работы;</li> <li>Финансовая помощь в размере 100 000 р. при переезде в Москву;</li> <li>Офис мечты в районе м. Сокольники (5 минут корпоративным транспортом): с массажным креслом, кухней, мультимедийной комнатой, кофейней и игровым спортивным досугом.</li> </ul>","Разработка, совершенствование и оптимизация производительности ядра системы B2B-Center. Внедрение инструментов разработки, совершенствование серверной архитектуры и архитектуры кода. ","Знание PHP. Опыт работы с MySQL, оптимизации запросов. Опыт применения nosql хранилищ данных, систем кэширования. Базовые навыки администрирования Linux, Nginx...","['PHP', 'MySQL', 'Git', 'Nginx', 'Vagrant', 'PHP fpm']",150000.0,0.0
437,34734571,Разработчик Oracle - Delphi,2019-11-25T18:53:20+0300,Москва,Федеральная грузовая компания,От 1 года до 3 лет,Полная занятость,Полный день,"<p>Приглашаем Вас присоединиться к команде профессионалов. Мы ищем разработчиков для развития существующих и создания новых информационных систем для использования сотрудниками компании и нашими клиентами. Наши разработки конкурентоспособны и востребованы на рынке ИТ-услуг, мы лидеры среди компаний-операторов железнодорожных перевозок.</p> <p><strong>Обязанности:</strong></p> <ul> <li>участие в разработке Автоматизированной Системы Сбытового блока по требованиям внутреннего функционального заказчика. Система реализуется в трехзвенной архитектуре, RDBMS: ORACLE 11, AppServer: Delphi, Java, клиент Delphi. Бизнес-логика распределена между клиентской (20%) и серверной частью (80%).</li> </ul> <strong>Требования к соискателю:</strong> <ul> <li> <p>Уметь читать и писать на ANSI и native Oracle синтаксисе SQL</p> </li> <li> <p>Знать PL-SQL, функции, процедуры, пакеты</p> </li> <li> <p>Знать принципы проектирования OLTP СУБД</p> </li> <li> <p>Уметь читать и понимать чужой код</p> </li> </ul> <p><strong>Плюсом будет:</strong></p> <ul> <li> <p>Знание Delphi 7 и принципов ООП</p> </li> <li> <p>Знание компонентов Fast Report, DevExpress</p> </li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Работа в дружном коллективе профессионалов</li> <li>Полностью белая зарплата</li> <li>Офис в центре Москвы</li> <li>Индексация зарплаты 2 раза в год</li> <li>Профсоюз</li> <li>Компенсационный социальный пакет (спорт, лечение, образование, страховка, в том числе на детей, парковка и т.п.)</li> <li>ДМС, включая стоматологию</li> <li>Компенсация к отпуску</li> <li>Компенсация затрат на пригородное и дальнее ж.д. сообщение</li> <li>Отдых и оздоровление детей</li> <li>Санаторно-курортное обеспечение</li> </ul>","Участие в разработке Автоматизированной Системы Сбытового блока по требованиям внутреннего функционального заказчика. Система реализуется в трехзвенной архитектуре, RDBMS: ORACLE 11...","Уметь читать и писать на ANSI и native Oracle синтаксисе SQL. Знать PL-SQL, функции, процедуры, пакеты. Знать принципы проектирования...","['SQL', 'Oracle Pl/SQL', 'Delphi', 'ООП']",,
438,34579556,Программист 1C,2019-11-23T17:23:49+0300,Москва,Оценочная компания Юрдис,От 3 до 6 лет,Полная занятость,Полный день,"<strong>Обязанности:</strong> <ul> <li>Доработка, администрирование баз на платформе «1С: Предприятие 8.3» (Управление торговлей ред.11.4, Документооборот).</li> <li>Знание бесшовной интеграции</li> <li>Разработка/доработка функционала и поддержка конфигураций под бизнес-процессы компании</li> <li>Оперативное исправление выявленных в процессе работы ошибок кода</li> <li>Сопровождение, тех. поддержка и администрирование систем 1С</li> <li>Администрирование сервера 1С предприятия</li> <li>Администрирование SQL баз данных.</li> </ul> <strong>Требования:</strong> <ul> <li>Бесшовная интеграция УТ с ДО, доработка функционала, написание нового.</li> <li>Хорошее знание типовой конфигурации &quot;Управление торговлей&quot; (ред.11.4)</li> <li>Предпочтительно наличие сертификатов 1С: Специалист.</li> <li>Хорошее знание механизмов платформы 1С8.Х (управляемые формы, запросы, СКД, WS, XDTO, RLS, COM, ADO).</li> </ul> <strong>Условия:</strong> <ul> <li>Офис в шаговой доступности от ст метро Водный стадион</li> <li><strong>График работы с 9.00 до 18.00, в пт до 16.45</strong></li> <li>Заработная плата по результатам собеседования.</li> <li><strong>Просьба указывать ожидаемый уровень заработной платы</strong></li> </ul>","Доработка, администрирование баз на платформе «1С: Предприятие 8.3» (Управление торговлей ред.11.4, Документооборот). Знание бесшовной интеграции. ","Бесшовная интеграция УТ с ДО, доработка функционала, написание нового. Хорошее знание типовой конфигурации &quot;Управление торговлей&quot; (ред.11.4). ","['1С: Управление Торговлей', 'MS SQL', 'SQL', '1С: Предприятие 8', '1С: Зарплата и управление персоналом', '1С: Торговля', '1С: Бухгалтерия', '1С программирование', '1С: Документооборот']",,
439,34146317,Разработчик БД MS SQL,2019-11-25T18:47:10+0300,Москва,Бионика,Нет опыта,Полная занятость,Полный день,"<p>Компания<strong> АльфаРМ, </strong>входящая в ГК Бионика и специализирующаяся на создании и предоставлении аналитических баз данных по всем сегментам фармацевтического рынка России, а также проведении любых видов маркетинговых исследований фармацевтического рынка России, приглашает <strong>Разработчика БД MS SQL</strong></p> <p><strong>Требования:</strong></p> <ul> <li>Знание MS SQL и Transact-SQL.</li> <li>Понимание механизмов транзакций, блокировок</li> <li>Наличие навыков оптимизации запросов</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Умение разбираться в плане запроса (анализ плана, индексов и т.д.)</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Выполнение этапов бизнес процесса компании</li> <li>Создание сложных запросов для построения отчетов и анализа данных</li> <li>Анализ планов выполнения запросов и их оптимизация</li> <li>Работа с большим объемом данных (Таблицы порядка 500 млн записей, БД более 1 ТБ)</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление в соответствии с Трудовым кодексом РФ</li> <li>График работы 5/2</li> <li>Отпуск 28 календарных дней</li> <li>Современный уютный офис в пешей доступности от станции метро Калужская</li> </ul>",Выполнение этапов бизнес процесса компании. Создание сложных запросов для построения отчетов и анализа данных. Анализ планов выполнения запросов и их...,"Знание MS SQL и Transact-SQL. Понимание механизмов транзакций, блокировок. Наличие навыков оптимизации запросов. Умение разбираться в плане запроса (анализ...","['MS SQL', 'SQL', 'Работа с базами данных', 'Transact-SQL']",0.0,80000.0
440,34310717,Младший PHP-разработчик/ Junior PHP Developer,2019-11-24T16:31:24+0300,Москва,B2B-Center,Нет опыта,Полная занятость,Гибкий график,"<p>B2B-Center - ведущая интернет-площадка для корпоративных закупок и продаж​, одна из крупнейших интернет-компаний России (по оценке Forbes Russia, входит в ТОП-20 самых дорогих компаний Рунета). Основным нашим продуктом пользуются более 400 000 компаний из 100 стран мира.</p> <p>В решении наших непростых задач помогают хорошо выстроенные процессы взаимодействия. У команды есть постоянно выделенные аналитики, которые могут ответить на все возникающие по задачам вопросы. Мы проводим ежедневные стендапы, ежемесячные ретроспективы и регулярно собираем обратную связь.</p> <p>Для новичков выделяются наставники. Внутри команды проводятся обязательные code review.</p> <p><strong>Что нам нужно:</strong></p> <ul> <li>Знание PHP (это наш основной инструмент);</li> <li>Базовые знания MySQL, HTML/CSS, JavaScript;</li> <li>Знание и понимание ООП;</li> <li>Понимание принципов работы HTTP;</li> <li>Желание активно получать новые знания и развиваться.</li> </ul> <p><strong>Что будет плюсом:</strong></p> <ul> <li>Опыт работы с любым фреймворком (Symfony, Laravel, др.);</li> <li>Опыт работы с системами контроля версий (GIT);</li> <li>Знание основных паттернов проектирования;</li> <li>Опыт работы с системами управления проектами, багтрекерами.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Отсутствие бюрократии и бессмысленных процессов;</li> <li>Возможность расширять свой инструментарий и применять новые средства разработки и подходы в масштабе большой компании;</li> <li>Достойная, полностью «белая» оплата труда;</li> <li>Гибкий график работы;</li> <li>Офис мечты в районе м.Сокольники (5 минут корпоративным транспортом) или м.Рижская: с массажным креслом, кухней, мультимедийной комнатой, кофейней и игровым спортивным досугом, BBQ, PS4.</li> </ul> <p> </p>",,"Базовые знания MySQL, HTML/CSS, JavaScript. Знание и понимание ООП. Понимание принципов работы HTTP. Желание активно получать новые знания и...","['MySQL', 'Git', 'CSS', 'ООП', 'PHP']",70000.0,0.0
441,34700786,Senior Full stack разработчик PHP,2019-11-25T14:30:53+0300,Москва,Tilda Publishing,От 3 до 6 лет,Полная занятость,Полный день,"<p><strong>От кандидата мы ожидаем:</strong></p> <ul> <li>Отличные знания и навыки разработки на PHP;</li> <li>Знания и навыки использования MySQL;</li> <li>Базовые знания HTML, CSS, JS/JQuery;</li> <li>Базовые знания Linux, Nginx, Redis, Elastic, Gearman, Git;</li> <li>Умение разбираться в чужом коде и улучшать его;</li> <li>Взвешенный подход между новым инструментом и скоростью разработки;</li> <li>Технический английский;</li> <li>Внимание к UX;</li> <li>Умение думать с точки зрения пользователя, а не как проще запрограммировать.</li> </ul> <p><br /><strong>Здорово, если у вас есть:</strong></p> <ul> <li>Опыт разработки SAAS сервисов;</li> <li>Опыт разработки мультиязычных сервисов;</li> <li>Хороший стиль написания кода;</li> <li>Опыт рефакторинга кода;</li> <li>Опыт микросервисной архитектуры;</li> <li>Опыт работы по Scrum.</li> </ul> <p><br /><strong>Спектр задач:</strong></p> <ul> <li>Создание новых функциональных модулей и сервисов платформы;</li> <li>Аналитика нагрузки на сервис и своевременная оптимизация;</li> <li>Увеличение скорости работы системы;</li> <li>Расширение интеграции с сервисами;</li> <li>Устранение технических сбоев.</li> </ul> <p><br />Москва, м. Кузнецкий мост, полная занятость, гибкий график.</p> <p>Зарплата — достойная, «белая», по результатам собеседования.</p>",Создание новых функциональных модулей и сервисов платформы. Аналитика нагрузки на сервис и своевременная оптимизация. Увеличение скорости работы системы. ,"Отличные знания и навыки разработки на PHP. Знания и навыки использования MySQL. Базовые знания HTML, CSS, JS/JQuery. ","['MySQL', 'Git', 'Linux', 'PHP', 'ООП', 'Nginx', 'CSS', 'JavaScript', 'jQuery']",150000.0,180000.0
442,34284392,Ведущий программист 1С,2019-11-24T18:56:19+0300,Москва,West Concept,От 1 года до 3 лет,Проектная работа,Полный день,"<p>Компания «<em>Вест Концепт</em>» основана в 2003 году и на сегодняшний день является динамично развивающейся компанией, работающей на рынке IT-услуг и системной интеграции.</p> <p>Мы в поиске <strong>ведущего</strong> <strong>программиста 1С</strong></p> <p><strong>Основные задачи:</strong></p> <ul> <li>Внедрение крупных функциональных блоков в кастомизированные конфигурации ЗУП\КА\УПП;</li> <li>Доработка и устранение ошибок в существующем функционале;</li> <li>Программирование по ТЗ;</li> <li>Рефакторинг кода, оптимизация производительности программы.</li> </ul> <p><strong>Наши требования к кандидатам:</strong></p> <ul> <li>Успешный опыт работы в аналогичной должности от 2-х лет;</li> <li>Опыт разработки на платформе 1С (8.2, 8.3) от трех лет;</li> <li>Знание конфигураций УПП и\или КА.</li> </ul> <p><strong>Желательно:</strong></p> <ul> <li>Знание контуров ЗУП, БП;</li> <li>Наличие сертификатов 1С: Специалист;</li> <li>Опыт участия в проектах по автоматизации крупных предприятий.</li> </ul> <p><strong>Что мы предлагаем успешному кандидату:</strong></p> <ul> <li>Официальное трудоустройство (согласно ТК РФ), официальный доход;</li> <li>График работы 5/ 2 (м. Нахимовский проспект);</li> <li>Работу в команде специалистов;</li> <li>Возможность профессионального и карьерного развития (перспектива карьерного роста до РП);</li> <li>Уровень дохода обсуждается индивидуально в зависимости от профессиональных компетенций;</li> <li>Квартальные и ежемесячные премии;</li> <li>Профильное обучение / сертификация за счет компании;</li> <li>ДМС;</li> <li>Корпоративные мероприятия;</li> <li>Иногородним помощь в релокации .</li> </ul>",Внедрение крупных функциональных блоков в кастомизированные конфигурации ЗУП\КА\УПП. Доработка и устранение ошибок в существующем функционале. Программирование по ТЗ. ,"Успешный опыт работы в аналогичной должности от 2-х лет. Опыт разработки на платформе 1С (8.2, 8.3...",[],150000.0,0.0
443,34730282,Разработчик Microsoft Navision,2019-11-25T15:47:16+0300,Москва,"Сково,Торговый дом",От 1 года до 3 лет,Полная занятость,Полный день,"<strong>Обязанности:</strong> <ul> <li>разработка дополнительного функционала в Microsoft Business Solutions NAV 4.00 на языке C/AL;</li> <li>анализ, разработка требований и технических заданий по доработке функционала;</li> <li>обучение и поддержка пользователей группы компаний.</li> </ul> <strong>Требования:</strong> <ul> <li>опыт поддержки и разработки в Navision от 2-х лет (в функциональных областях Финансы / Бухгалтерия);</li> <li>знание основ бухгалтерского учета;</li> <li>опыт поддержки и разработки в Navision в функциональных областях Производство / Складские операции / Продажи и маркетинг / Покупки является преимуществом;</li> <li>опыт программирования на Transact SQL является преимуществом;</li> <li>высшее техническое или экономическое образование;</li> <li>английский язык на уровне понимания технической литературы.</li> </ul> <strong>Условия:</strong> <ul> <li>офис г. Ступино, МО или Москва (Чертаново)</li> <li>график работы: пн-пт с 9.00 до 18.00</li> <li>стабильная, развивающаяся компания</li> <li>полностью &quot;белая&quot; зарплата</li> <li> <p>от 100 000 руб. на руки, обсуждается с успешным кандидатом.</p> </li> </ul>","Разработка дополнительного функционала в Microsoft Business Solutions NAV 4.00 на языке C/AL. Анализ, разработка требований и технических заданий...",Опыт поддержки и разработки в Navision от 2-х лет (в функциональных областях Финансы / Бухгалтерия). Знание основ бухгалтерского учета. ,"['MS SQL', 'Английский язык', 'Бухгалтерский учет', 'Учет остатков', 'MS Navision']",100000.0,0.0
444,34627141,Frontend-разработчик,2019-11-24T18:16:40+0300,Москва,ДЕМЛИЗ,От 1 года до 3 лет,Полная занятость,Полный день,"<p>Компания Демлиз специализируется на больших и нестандартных проектах. Мы занимаемся полным циклом разработки систем от её проектирования до релиза и поддержки.<br />При разработке проектов мы стремимся сделать их легко поддерживаемыми, с грамотной архитектурой &quot;под капотом&quot;. Необходимым этапом при выполнении задач является code review, что помогает существенно сократить количество ошибок и повысить уровень качества и читабельности кода.</p> <p>Мы ищем в свою команду опытных и ответственных frontend-программистов.</p> <p><strong>Обязанности:</strong></p> <ul> <li>участие в разработке интернет-проектов (используемый стэк фронтэнд части: vue.js, vuex, pug, sass, webpack, gulp);</li> <li>доработка и оптимизация существующих проектов;</li> <li>code review.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>умение работать в команде;</li> <li>ответственность и дисциплинированность;</li> <li>уверенное владение javascript;</li> <li>уверенное владение одним из популярных фреймворков: React, Vue, Angular (мы используем Vue)</li> <li>знание gulp и/или webpack, понимание процесса сборки фронтенда;</li> <li>стремление писать архитектурно-грамотный код;</li> <li>стремление писать код понятно, отречение от копипасты и костылей (принципы KISS, DRY);</li> <li>умение читать и понимать чужой код;</li> <li>уверенное владение системой контроля версий Git;</li> <li>Знание любого css препроцессора (sass/scss/less) и html шаблонизатора (pug/ejs/...);</li> <li>знание HTML, CSS.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>любовь к своей профессии и стремление совершенствовать свои навыки;</li> <li>понимание принципов SOLID;</li> <li>знание основных паттернов проектирования;</li> <li>опыт работы с vuex;</li> <li>понимание БЭМ-методологии;</li> <li>Умение создавать семантически правильную верстку.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>офис в пяти минутах ходьбы от ст.м. Электрозаводская;</li> <li>оформление по ТК РФ;</li> <li>пятидневная рабочая неделя, восьмичасовой рабочий день (включая обед);</li> <li>белая заработная плата без задержек;</li> <li>интересные нетипичные задачи;</li> <li>адекватное руководство, адекватные сроки;</li> <li>дружный коллектив.</li> </ul>","Участие в разработке интернет-проектов (используемый стэк фронтэнд части: vue.js, vuex, pug, sass, webpack, gulp). Доработка и оптимизация существующих проектов. ","Умение работать в команде. Ответственность и дисциплинированность. Уверенное владение javascript. Уверенное владение одним из популярных фреймворков: React, Vue, Angular (мы...","['JavaScript', 'Git', 'Gulp', 'Vue.js', 'БЭМ', 'HTML', 'CSS']",0.0,130000.0
445,34705520,Инженер-программист PLC,2019-11-25T15:37:29+0300,Москва,ANCOR Industry,От 3 до 6 лет,Полная занятость,Полный день,"<strong>Обязанности:</strong> <ul> <li>Разработка алгоритмов и программ PLC SCADA для складского оборудования: сортеры, конвейеры, радио-шатлы;</li> <li>Конфигурирование приводной техники;</li> <li>Тестирование оборудования;</li> <li>Участие в пусконаладочных работах на объектах;</li> <li>Подготовка документации: руководство пользователя, описание ПО и др..</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее техническое образование по специальности промышленная электроника, информационные технологии;</li> <li>Опыт работы инженером-программистом АСУ ТП от 3-х лет;</li> <li>Знание контроллеров Siemens Simatic S7-300/400, 1200/1500;</li> <li>Знание электротехники, принципов построения АСУ ТП в сфере складской логистики будет являться дополнительным преимуществом.</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление по ТК РФ;</li> <li>ДМС по окончании испытательного срока;</li> <li>График работы: 5\2 с 9.00 до 18.00.</li> </ul>","Разработка алгоритмов и программ PLC SCADA для складского оборудования: сортеры, конвейеры, радио-шатлы. Конфигурирование приводной техники. Тестирование оборудования. ","Высшее техническое образование по специальности промышленная электроника, информационные технологии. Опыт работы инженером-<highlighttext>программистом</highlighttext> АСУ ТП от 3-х лет. ",[],,
446,34456343,Разработчик NodeJS,2019-11-25T10:35:09+0300,Москва,STOREFIX,От 1 года до 3 лет,Полная занятость,Полный день,"<p>Мы – команда проекта по аутсорсингу сервисных технических процессов для FMCG розничных сетей. Это современная B2B платформа, многофункциональное, облачное ПО .</p> <p>Став частью нашей команды, Вы сможете приобрести неоценимый опыт и знания, а также получить возможность участия в разработке инновационного ПО.</p> <p><strong>Что предлагаем:</strong></p> <ul> <li>Интересные задачи в команде увлеченных своим делом профессионалов;</li> <li>Конкурентная заработная плата;</li> <li>Участие в разработке инновационного продукта;</li> <li>Гибкий график работы;</li> <li>Комфортный офис рядом с м. Нагатинская (Сириус Парк);</li> <li>Дружный коллектив, дресс-кода нет;</li> <li>Используем NodeJS + TypeScript + Express + PostgreSQL + Redis.</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Разработка новых модулей существующего приложения;</li> <li>Написание тестов;</li> <li>Командная работа;</li> <li>Соблюдение общих правил и стандартов;</li> <li>Взаимодействие с front-end;</li> <li>Участие в проектировании архитектуры.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт разработки на платформе NodeJS от 1 года;</li> <li>Опыт разработки приложений с большим количеством обращений к серверу;</li> <li>Понимание принципов работы HTTP протокола и взаимодействия между сервисами;</li> <li>Понимание клиент-серверной архитектуры;</li> <li>Отличные знания JS;</li> <li>Знание шаблонов проектирования и хороших практик программирования. Умение и опыт их применения;</li> <li>Умение и желание использовать автоматизированное тестирование;</li> <li>Высокий уровень SQL.</li> </ul>",Разработка новых модулей существующего приложения. Написание тестов. Командная работа. Соблюдение общих правил и стандартов. Взаимодействие с front-end. ,Опыт разработки на платформе NodeJS от 1 года. Опыт разработки приложений с большим количеством обращений к серверу. Понимание принципов работы...,[],100000.0,180000.0
